,Review_Date,Author,Rating,Review_Title,Review,Review_Url,Movie
10,15 January 2022,judywalker2,2," Most boring supers ever
","I can understand Marvel wanting to expand its universe; all you have to do is look at the dollars to understand it. But, the thing about superheroes, they have to be super beyond their powers. I didn't know anything about these characters and frankly after watching this movie I don't want to know anymore. I thought Justice league and Batman versus Superman were bad. But nothing has been as boring as this movie. It's cheesy and preachy with no interesting characters except Sprite and the Deviant. I think they may need to stop cause superhero overload can cause bad movie making decisions.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
11,15 January 2022,trashgang,4," one boring trip, I stopped after one hour
","And then magic happened, Eternals on Disney streaming. Another entry in the Marvel world. And have seen enough trailers I was ready for it, it looked great but...",/review/rw7557567/?ref_=tt_urv,Eternals_2021
12,23 January 2022,WeAreLive,2," Worst MCU film ever
","Following the events of Avengers: Endgame (2019), an unexpected tragedy forces the Eternals, ancient aliens who have been living on Earth in secret for thousands of years, out of the shadows to reunite against mankind's most ancient enemy, the Deviants.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
13,26 November 2021,educallejero,1," Horrible
","Trying to be ""deep"", the director uses some long shots (or longer than usual in the MCU) here and there, less frenetic editing here and there, and less Marvel humor (there is enough though), in a thing that turned to be a really, really bad experiment. Valient effort though?",/review/rw7557567/?ref_=tt_urv,Eternals_2021
14,9 November 2021,Johnny_West,1," Eternals boring just like the Inhumans
","A couple of years ago, there was The Inhumans mini-series, featuring superheroes who lived on the Moon, but were supposedly protecting Earth. Now the Eternals are doing the same thing, with a similar cast of superheroes.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
15,28 January 2022,Rob-O-Cop,4," Watching people who mostly can't die (eternals) fight each other can be boring
","This review has been declined 3 times now. I don't know why, I think it's cos of the real name of Gilgamesh coinciding with an english word.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
16,28 November 2021,Johnny-the-Film-Sentinel-2187,4," Definitely the MCU's weakest movie
","Eternals had the potential to be a real standout film from the crowd, but it missed out on breaking ranks from its franchise's long-held cliches like 'action scene then funny one-liner' moments that don't feel like character moments anymore, but 'creative mandates' imposed by the studio.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
17,15 January 2022,Neptune165,2," It just feels like an unnecessary movie
","The whole plot was terrible . They focused all the attention for almost 2 hours on the deviance and all of a sudden it turns out they're not the bad guys after all let's focus 30 minutes of the rest of the movie on someone else.. Marvel failed a great cast with a terrible script. Marvel should separate Eternals film into 2 Parts to have more progressive storyline and deep dive on characterization and the build up of motivation to save the Earth with balanced action sequences and dramas in between... Eternals Book 1 and Eternals Book 2. Just like what Warner did on Dune film.. or Avengers 3 and 4. Worst movie I've seen in years!!!! Worst MCU movie. Hardly any character development, no reason to care about the characters. Outside if him, the comedy was lackluster. Pace was off. Most performances by the actors were good but their stories were not deep enough, hard to do with that many protagonists in one movie. My first thought was why do the people already have british and scottish accent even before they arrive on earth? Like it would make sense if they all spoke similar english when they first arrive on Earth but when they later end up separating and going their own ways they end up developing their british and scottish accent or whatever. Maybe I'm nitpicking it too much but it was literally the first scene in the movie that just broke my immersion immediately.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
18,10 November 2021,thesar-2,4," Hope This Timeline Isn't Eternal
","This was almost a dead-even 5/10 star film, but the more I think about it, the less I like it. I HAAAATED some of the incredibly cheap looking CGI. Sure, SOME of it was good, but our main villains, the devil-alien dogs were laughably fake looking and the 1st post-credit scene had this small ""creature"" who was about on par with Super Nintendo graphics. Also, only some of the humor landed, but most felt forced. I did LOVE all the diversity and acting - each actor really tried their best. The plot is okay, but it did drag and shoot, am I tired of hearing excuses when MCU introduces new Super-Human characters who were around for wars, including the Infinity War, and did nothing to help/prevent it. Either you need to reboot everything or make origin stories set in present day only. Finally, I 100% hated the inclusion of a particular reference in regards to comparing the lead male Eternal, Ikaris to another superhero.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
19,13 November 2021,blanbrn,4," Long drawn out superhero film that spans time and ages!
","Not the greatest ""Marvel"" movie fan yet I gave ""Eternals"" a try even though never really hearing about it or reading the comics, and was not real impressed as the movie went back and fourth thru the ages and time as the group of Eternals were always fighting evil and the movie was a showcase of love and family like feel. It was an eye candy watch for seeing the hot and sexy Gemma Chan and Salma Hayek as immortals Sersi and Ajak as both were healers and watchers of the group. Overall my interest came and went the film for one was to long and drawn out as the message could have been shorter. Still I guess a watch if your a Marvel movie fan, and the look of Gemma Chan and Salma Hayek as superheroes was sexy and impressive.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
20,3 November 2021,Gordon-11,," Spectacular visuals, but
","The visuals of ""Eternals"" are spectacular. They look very real and very stylish. I also applaud the film for the diversity of the cast. However, the build up of the film is just too slow and too long, and I lost most of my interest and concentration when the final showdown begins. In addition, the one liner jokes are a little out of place and quite contrived. It is still an entertaining film, but probably not as great as the recent Marvel films.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
21,5 December 2021,Radio-1s_Mr-MovieMad-Ami_104-1FM,9," 1ST TIME: ""Enjoyable But A Bit TOO Revisionist...& { FANTASTICAL }"". 2ND RUN: I Was Utterly -{ ""DAZZLED"" }- By Chloé Zhao's Visual ""MAGIC""...& Her { ENTIRE } Cast & Crew 🌠
",A -{ B I G }- Screen Review ; Film Seen TWICE By Me.,/review/rw7557567/?ref_=tt_urv,Eternals_2021
22,15 February 2022,justin-marshall5,7," I don't understand the hate
","Not really sure why this movie got so much hate. It's introducing a swath of new superhero's and doesn't really converge with any other Avengers plot lines save for a few mentions of Thanos, Thor and some other hero's. That job on its own isn't an easy one and I think they did a fantastic job of giving us a new storyline. The shear scale of the movie was well done both in terms of time periods and in general how epic and massive everything felt. Loved the diversity of the characters - every one of them added something to the story. With that being said - and this is coming from just your average Marvel fan with no knowledge of the comics - the Eternals powers all seemed a bit underwhelming. Maybe it's just that they were trying to display how powerful the deviants were but even Ikaris couldn't take down one on his own. Other than that the movie was absolutely beautifully shot - maybe the best looking Marvel movie to date. Again, I'm not sure what the hate is about but I thoroughly enjoyed watching it.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
23,5 November 2021,steveneli,7," Don't Believe The Bad Reviews!
",An excellent film that Marvel fans will love! Really enjoy all the characters and fight sequences. The story is really well written and moves at a good pace for being a longer film.,/review/rw7557567/?ref_=tt_urv,Eternals_2021
24,13 January 2022,Neptune165,2," Easily one of the worst movies I've seen this year tbh
","I am not really impressed this Eternals movie .. looks like amature superpower. Boring fight scenes & not really advantures . Well, overall it still can be watch to the end of this movie . 4/10. This film is actually not fiction at all. Worst film ever it's unbelievably terrible. Im shocked how marvel made this crap, bad acting and even worse story line . Powers are as if a school kid thought them up. Pissed !!! Do not waste your money buying it. That was the most boring Marvel movie ive ever watched! The entire movie is huge plot hole. So Celestials need to seed intelligent life to birth their kind but stood by somehow as Thanos wiped out half of life, then came back to completely wipe out the other half and all of existence? I really want to like this movie but it just didn't really work for me. Really feel like this needed to be a miniseries or spread out across multiple movies. Just too much stuff crammed into a 2 hour period. Didn't give me enough time to care about the characters/story that much, and the wonky pacing and acting didn't help with that either. I don't hate the movie, but could've been so much better.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
25,3 November 2021,MiroslavKyuranov,8," Spectacular And Beautiful!
","Probably this is the most beautiful MCU movie. Yeah, there are scenes that just must be seen on the big screen, and the fact that it was shot in real locations says enough about the size of the film. The big cosmic scenes will make you feel small. It's shot with a massive scope, looking visually different and intimate. Chloé Zhao has a really unique visual stamp. The cinematography is georgeous!",/review/rw7557567/?ref_=tt_urv,Eternals_2021
26,5 November 2021,TheEmeraldAriell,8," And just like that
",I wasn't prepared to be moved to tears but there I was.,/review/rw7557567/?ref_=tt_urv,Eternals_2021
27,22 December 2021,roxmewild,1," Marvel studios officially dead!
",As a huge fan of Sci fi and past Marvel movies and series I can say with a sad heart that since the takeover by Disney and the sad passing of the late legend Stan Lee every production under the Marvel name has been Dreadful and this latest offering is no exception!,/review/rw7557567/?ref_=tt_urv,Eternals_2021
28,27 November 2021,bretthodgins,7," More ""Snyder Cut"" than ""Justice League""
","Is this the best MCU movie yet? Not by a long shot. But they manage to establish the Eternals, Celestial, Eros, Black Knight, and Blade and still make it work.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
29,15 January 2022,Neptune165,2," Won't watch again
","This movie felt like 3 movies supercut into one. Pacing was all over the place. Seems a stretch for me to call most of these characters ""super-heroes,"" most seemed remarkably pathetic in their abilities, some of these ""Eternals"" were so easily killed, yet some inexplicably were tanks. Humor was very weak; the best lines were from the trailer and most of those were cringey. Kit Harrington was wasted. Angelina Jolie was wasted. All the major plot points were just exposition vomit or were so obviously telegraphed. I was never so conflicted in a post-credit scene. On one hand I was grateful for this dreadful movie to be over, and then sacked with absolute apathy that the Eternals ""will return...."" I hope not. I was just so so disappointed, wanted to cry this movie frustrates me sm, lore was thrown out the window, it didnt even seem like the eternals (besides the fast girl) could even fight. I was looking forward for this movie to demonstrate how this era of marvel movies is supposed to be on such a vast scale, no longer being about earth alone but the multiverses.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
30,5 November 2021,ThomasDrufke,8," Brilliantly Different Film for the MCU
","A vastly different entry into the MCU but one that took me for a ride. It's impressive feat to take on a 10 lead character based film, it's another thing to make you care about every single one of them. Chloe Zhao has already shown us her talent with smaller films, and it's even more telling on a massive MCU scale that she's here to stay. It's hard to say what the best 2021 MCU film is at this point but Eternals has certainly made it's stamp on me. I had a blast.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
31,11 November 2021,sairohit-95,8," A Breath of Fresh Air in the Marvel Cinematic Universe
","I went in with little to no expectations and I was pleasantly surprised by what the movie offered. Multiple relatively unknown new characters and their dynamics, their stories spanning centuries.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
32,23 November 2021,grumpy-3,1," i have to agree with all the people who got this right and gave it one star and the deserving negative reviews
","Maybe finally Marvel has lost its way, after three very bad TV shows we now get this. A dull, lifeless, energy pulling mess of a film. As other have said no chemistry, no decent characters a waste of good actors who have a rubbish and talky script to content with, a grey dull look to the film. It was like wathcing a blank screen, you are seeing something in front of you but it is not saying or doing anything, it certainly not moving you in any way, and the repeated failed attempts at humour. The only thing it does, again in a bad way is tick of all the woke and pc boxes. I thought Wonder Woman 1984 was bad this made that look passable.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
33,13 January 2022,pensacolacomputer,1," I gave it a shot
","Well, I gave it a shot. Everything bad thing you have heard about this movie is TRUE. You care ZERO about the characters. Its like the writers and director were focusing on.......other things they thought were more important instead of good story telling, a good script, etc...",/review/rw7557567/?ref_=tt_urv,Eternals_2021
34,13 November 2021,rafiado,6," Not that bad like what critics says
",Personally 6.5/10,/review/rw7557567/?ref_=tt_urv,Eternals_2021
35,1 December 2021,wetmars,4," Possibly the ""worst"" MCU film.
","Okay, bear with me since this will be a difficult review. I don't particularly think this was ruined by too many characters as Endgame had 31+ characters, but suffered from poor pacing, runtime, and the lack of character development. I have to say that I did not enjoy this film as I am not into mythology stuff. The first and second acts were painfully boring with a bit decent third act. Ajak was given nothing to her character. Sersi. I almost have no idea what to say about her, but her personality should have been interesting. For Ikaris, I was not interested in the romance between him and Sersi. The sex scene wasn't needed at all, although I am surprised that have gotten away from that in a PG-13 movie. He does have a few fun scenes where he speculates a table to be made out of vibranium, slams it which turned out it isn't. ""I don't wear a cape."" Kingo was a decent and fun character that I mostly enjoyed throughout the movie. He had an interesting character setting where he has a fondness for movies and modern technology as he is a famous Bollywood movie star, dancer, and director who has fun with humans. Karun was also a fun presence with great chemistry with Kingo. The stuff about him and filming a documentary was hilarious. For Sprite. Oh my god. I think she has to be my least favorite character in this movie, there isn't anything interesting about her, and she always whines. Phastos was not bad, but a decent character. I have to say that the 1945 scene was mentally heartbreaking commenting on how advancing technology can have brutal consequences. Druig. I do have big mixed feelings about him. He does somewhat have a character arc where he doesn't want the humans to have a conflict so he uses his powers to stop them, but is stopped by the group. Eventually, in the third act, he learns to not interfere with conflicts, but still, I don't like him either way. Makkari wasn't annoying like the others as she has a likable personality, lack of ability to speak. She's fun and has a great dynamic with the team. Also, I liked how they treated her speed ability. Thena does actually have somewhat of an interesting character arc where she can have episodes that make her go rogue against the team which leads her to go with Gilgamesh in order to make anything to not go worse. The scenes of her fighting with her weapons are quite entertaining. Overall, this is just meh.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
36,27 November 2021,Johnny-the-Film-Sentinel-2187,4," A bit too... much.
","The Eternals tries breaking MCU ranks whilst suffering from sequel-teasing and not enough narrative breathing room to let the screenplay really shine through the film's many inconsistencies (be it Icarus' arc and the logic of the alien-super-race as the antagonists). This film claims to be more diverse than the rest of the canon, but it's more of the same action-then-punchline stuff some weary viewers just can't shake off any longer. The formula's starting to show its cracks and can't be used to introduce characters for uninitiated viewers like they did with The Avengers or Spider-Man (characters we now have collective knowledge on).",/review/rw7557567/?ref_=tt_urv,Eternals_2021
37,19 January 2022,gareth-75442,2," Another marmite movie from Disney
","Some will love it some will hate it, whichever category you're in you're lying out your back teeth saying this is either the worst or best MCU movie, at best this movie is a 5, at its worst its a 2,I've opted for the latter simply because this movie fails at pretty much everything it attempts:
story; lacklustre.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
38,17 January 2022,Pjtaylor-96-138044,5," Eternally making Marvel movies.
","The fact that 'Eternals (2021)' doesn't feel like a Marvel movie isn't an inherently good or bad thing. To me, it feels more distinct than most of the studio's other fare, but it isn't as entertaining. As a whole, the thing just feels a bit flat. It's messy, overly portentous and filled with some pretty baffling choices. Chief among these is the decision to have one of its characters straight-up disappear from the finale for no real reason, only to rear his head again just before the piece comes to a close. The ending (which includes two post-credits stings) is incredibly disappointing, evoking the exact opposite of its intended effect. There are plenty of other plot problems, too. They pale in comparison to the fact that most of the movie just feels fairly lifeless, though. It's pretty dull, to be honest. That being said, it does have its merits. Firstly, the cast are all really good despite the fact that they don't have much to work with. Ma Dong-Seok (here credited as Don Lee) is the obvious highlight, though he's criminally underused. Secondly, there are a handful of scenes which start to properly explore the interesting concepts inherent to the heroes' long-lasting lifespans. Unsurprisingly, the best of these involve actual conflict between the core characters and portray each player's different outlook on their unique situation. Sadly, most characters lack chemistry with one another and often seem isolated from the other people that share the frame with them. They aren't allowed to properly come to life, which is one of the biggest reasons that the piece just isn't all that compelling; we have nobody to care about. This also means that the movie feels as though it lacks real stakes, even though it's literally the entire Earth that's in danger. Without a character to latch onto, we simply don't give a second thought to the humans our heroes are trying to save. However, the feature is visually pleasing overall. The cinematography is suitably 'epic' and the various locations are presented with bold colours and distinct architecture. There are also a couple of entertaining, if slightly intangible, action sequences. The best of these, which is also the best portion of the entire affair, is a mid-point battle set in a remote village. For the most part, though, even the set-pieces fall short of the mark. Overall, this is a pretty disappointing film. It has a strange structure, a sloppy story and generally just feels a bit off. It's far too long, yet somehow not long enough; it would've been much better served as a mini-series. It has its moments, but it just isn't all that good. 5/10.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
39,3 November 2021,SAMTHEBESTEST,5," Marvel's New Superhero Saga Is Visually Splendid But Lacks Standard Values and Pacing. Certainly, The Weakest Marvel Film Recently.
","Eternals (2021) :
Movie Review -",/review/rw7557567/?ref_=tt_urv,Eternals_2021
40,12 January 2022,OnjiMooteDaMarle,1," Pathetic Casting & Poor Storytelling
","For the first 40 minutes I had no clue what, why, who, where and again what? The characters are written really badly and the story was a drag at times. The VFX was as good as any Marvels film but everything else was so bad that it doesn't deserve a watch especially the casting. Every single lead was bad. I can't digest Salma Hayek. She's the same person, talking like the same character for more than 2 decades with different clothes. Pathetic. Kunal nanjijkdjdhg should stop acting. I don't know if he is being realistic or sarcastic when he opens his mouth. I don't know if that little girl is actually little or a girl. There is no back story for the characters. I haven't read the comics, so I have no clue what I saw. Why not the next film have al chinese actors only because that's where marvels is headed to.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
41,9 November 2021,abbeley,10," I almost let reviews keep me from watching....
","But...... I'm glad I didn't. I saw so many things about this movie being overly ""woke"" and trying to spread itself too thin with all of the characters. I can honestly say I did not go in with high hopes. I felt like those reviews and articles almost stopped me from watching a movie that I really did enjoy. I think the ""boundaries"" pushed were not shoved and ended being tastefully handled. I also didn't feel lost in the amount of characters. We actually went as a group of 12, very different, people, all of which really enjoyed it. I hope nothing stops a sequel from being made because I am very interested in seeing what happens next.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
42,5 November 2021,chrisgavidia,9," A different flavor for the MCU
",I really enjoyed this different pace MCU film. So many questions left at the end. It will be interesting to see where the MCU goes from here and how everything is tied together. The film had me on the edge of my seat. Amazing visuals and a great cast.,/review/rw7557567/?ref_=tt_urv,Eternals_2021
43,20 November 2021,Veritas99,1," Boring
","The longest, boring, woke, PC sermon I have ever watched.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
44,4 February 2022,tav44,8," Worth a watch
","Not sure why this film is getting so much bad press, actually thought it was a nice departure from Marvel's usual fair. Visually very impressive, had some interesting themes of theology and some good gags. Less predictable than most of the recent marvel offerings.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
45,12 December 2021,ericstevenson,6," I agree it's the worst
","This is ranked as the least critically acclaimed MCU movie ever made and boy, can I see why. Having not liked ""Black Widow"" as much as I thought I would, I can easily say it's still better than this. This movie features the Eternals who were created thousands of years ago to protect the Earth from monsters called the Deviants. Halfway through, it's revealed their creators, the Celestials were planting seeds in the Earth as they must destroy planets to create a new Celestial. A planet must have a certain population before the Celestial seed can grow. Why didn't they intervene when Thanos destroyed half the Universe, seeing as how a reduced population would greatly hinder their plans?",/review/rw7557567/?ref_=tt_urv,Eternals_2021
46,3 November 2021,Rainbowbeany,7," Definitely Different
","First of all, I'm going to have to watch this again. There is too much to unpack for just one viewing. There is so much exposition that I got confused often. Especially when bouncing between time periods. The cinematography was fantastic! The action was pretty good. Angelina Jolie was the highlight for me. Can't wait to see fight along side some Avengers. It would have a higher score if it was shorter, had better story flow, & more character balance. I mean, Kit Harrington is barely in it! Ends on a cliffhanger and shows clear direction for where they are going next. I just hope we get to see it!",/review/rw7557567/?ref_=tt_urv,Eternals_2021
47,13 January 2022,Top_Dawg_Critic,6," Worst MCU movie ever.
","This was the most unremarkable superhero movie I've seen. The writing was lazy, sloppy, clunky, convoluted, incoherent, and riddled with plot issues, especially with the dizzying and boring backstories. Aside from some decent S/VFX, there were zero ""wow"" moments. Rarely do I keep checking my watch to see how much more time I have to put up with this nonsense. Even the casting felt out of place, like anyone off the street can be made to look and act as a superhero. Jolie seemed bored. Gemma Chan and Richard Madden were the only convincing performances. Even each Eternal's superpower was lame, and confusing what exactly they can do (except Madden with his X-Men eye power). The one girl was a deaf Flash? It took four to five writers to come up with this slow-paced 156 min Eternally long and boring nonsense? What a waste of a budget. It's a 6/10 from me. Please, no part 2, and if it is a must, eliminate Chloé Zhao and the writers from the equation. Give it to Snyder.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
48,23 September 2022,stef2000,9," Ignore the bad reviews, it's truly great
","....just very different to all the other superhero/comic movies out there. This is not about any random villain fighting against the god guys, the backstory is a metaphor for Creation, god(s) and sacrifice in the form of Transformation. That makes it very different and gives it mich more depth than those other random CGI orgies. Highly recommend!",/review/rw7557567/?ref_=tt_urv,Eternals_2021
49,10 September 2022,newyorkjetsafc,7," Not as bad as everyone thinks
","I think this movie got such a trash review because people thought it was too ""woke"" with casting. Which is nonsense by the way. That is how the real world is. It does have its flaws but it's not nearly as bad as people rate it. These 2 & 3 ratings are nonsense. Those people who wrote those might want to try watching movies from a long ways back were they did put out some good movies but also put out tons of trash. This is most certainly not trash. It's pretty good. Decent humor, good action and a good story. Pacing and some of the dialogue is subpar. I will Also say that its run time is a bit much. I actually enjoyed this movie though and I'm very much not disappointed or think that it was a waste of time. It's a very unique take on the internals. I will say that Sercy and Icarus chemistry could've been better. It has its flaws but if you want to sit back and watch a unique interpretation of a comic book Then give it a shot.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
50,16 January 2022,allanmichael30,1," not good
","Who is the target audience, this is like 4hours long and just not interesting. It has too much c.g.i. This has so much going on you just feel like turning off as plot is a mess.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
51,5 November 2021,akshatmahajan,5," Very loose script
",I was really excited for this movie and went to see this with good expectations but nothing went as expected.,/review/rw7557567/?ref_=tt_urv,Eternals_2021
52,4 November 2021,postolachivalentin,2," So the bad reviews are true..
","As a MCU fan, after one hour I was just so disappointed and bored. I couldn't believe someone approved this after all the movies who came before. Was expecting Marvel to have already figured out a formula for making an enjoyable movie for all kind of viewers, but wrong I was.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
53,4 November 2021,ajmalnayeemaj,9," Well, the critics are wrong on this one
","For starters, I'm a DC fan and I'll be honest, I was happy when I saw Eternals got the 'rotten rating' in Rotten Tomatoes but I really wanted to watch this cause I'm a fan of Chloe Zhao and I love her movies and her direction.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
54,4 November 2021,Chalice_Of_Evil,8," Eternal love...
","Since this movie was first announced, it'd piqued my interest. I personally was holding out hope that this would finally be an MCU film with a group of characters from space who I actually liked and weren't a bunch of a-holes. An opening crawl not only explains who Eternals are, but Deviants and Celestials too. There's enough exposition through dialogue to answer any questions one might have whilst watching (such as why these Eternals were 'Switzerland' during the battle against Thanos). Complaints about this film being 'confusing' because it alternates between past and present must be from those with short attention spans, as it's quite obvious what time period the movie's in at any given time thanks to helpful location title cards. Too many characters? I think not. Endgame had 30-something characters and nobody complained. Each of these Eternals has a distinct personality.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
55,5 November 2021,Thanos_Alfie,7," Different but interesting...
","""Eternals"" is an Action - Drama movie in which we watch the start of a new saga of Marvel. The Eternals are a group of immortal beings living on Earth, helping people throughout its whole history and through all civilizations.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
56,5 November 2021,Ellimof,8," I need an explanation...
","After seeing the critic reviews, I was expecting a mixed bag from the movie when I walked in. Though, I'd still give it a chance as I'm a big fan of the MCU. If it's bad, whatever, I didn't care for the Eternals in the comics anyway.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
57,3 November 2021,imxhill,7," Different and Messy but Good
","The movie opened today where I live, so I saw it!",/review/rw7557567/?ref_=tt_urv,Eternals_2021
58,6 November 2021,Special-K88,," just doesn't have that ""it"" quality despite all they throw out
","Before the dawn of time a powerful group of immortal aliens descended upon Earth to protect humanity from the Deviants, but after being dormant for centuries they're brought back into action in the present day when a new threat re-emerges. Flashy, scenic, even touristy with some key historical context and filmmaking in-jokes, however the intended emotional moments about humanity's worthiness, evolution, blah-blah-blah...just don't have the desired impact. Clocking in at well over two hours, that still doesn't allow enough time to really forge a connection with many of the characters, thus there isn't much to propel the story forward despite all the various stops along the way; it doesn't bring much of anything new to the table or stand out from the MCU in any particular way. **",/review/rw7557567/?ref_=tt_urv,Eternals_2021
59,29 November 2022,thewalkingpuns,7," A Pretty good standalone marvel film
","Yes I know its part of the mcu, but if you look at this movie as a seperate entity it becomes better in some ways. In this movie we find out about the ancient race of superheros, who were the first ones on earth. They are acted by a pretty great group of actors including gemma chan and richard madden. All of them were good and no characters felt out of place. The cgi couldve been a little better and its evident that this movie is not as great as the other offerings, but it still is good at giving us a glimpse as to other characters that will come into the mcu and interact with other characters in secret walking. Overall an interesting and good marvel film, but not without the flaws.",/review/rw7557567/?ref_=tt_urv,Eternals_2021
