,Review_Date,Author,Rating,Review_Title,Review,Review_Url,Movie
17,19 February 2018,TheFirstExecutioner,8," Long Live the King
","Black Panther, directed by Ryan Coogler, tells the story of the new King T'Challa of Wakanda who must learn to handle the responsibilities of this title. Chadwick Boseman reprises his role as the Black Panther and goes up against his nemesis Killmonger, played by Michael B. Jordan.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
18,27 January 2019,jkmarin-03431,7," Good movie but completely overrated
","Although this is a really good movie, it has amazing costumes, they really got the essence of a African cultures, the cast, in general, did a good job, it still had some problems, including, special effects, character development, wasting such an actor as forest Whitaker and a really common narrative superheroe story. In general, this movie is fine, as I have stated earlier, but the truth is that the professional critics have judge this movie for the wrong reasons, they have let their political interests overshadow their ability to rate a movie the way it's supposed to be.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
19,12 August 2021,liamml-83553,7," Most overrated marvel movie ever!
",Just meh. Nothing special just an ever age superhero movie which for some reason people praise way too much. No idea why.,/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
20,30 December 2022,shaun-35238,3," Where do I start? Fail?
","This is a hard film to review, not because it was so bad but my I tension isn't to upset the virtue signalling readers.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
21,14 February 2018,livinglifing,1," Very disappointing...
","This is my second attempt to review this title. 
I was able to see a screening of this in Europe...waste of time. Predictable and laughable at points, it desperately tries to keep pace with other Marvel offerings but fails miserably. The storyline begins with an extremely promising origin for the characters but instead of capitalizing on this and building on it we move to forced action sequences that are poorly done (horrible CGI). That's where the attempt to keep pace with other Marvel and DC offerings becomes obvious...cliché phrases and over the top reaches to create new ones. Some borrowing from previous Marvel ""technology"" really tried to claim it to it's own, but was sadly obvious. Jordan did an outstanding job portraying Erik Killmonger and Whitaker was great, as always...the rest of the cast fell miles short of bringing these characters to life. It's okay to act with a chip on your shoulder because THAT'S what make hero characters pop...BUT you must act first. As the Marvel scene is beginning to become over saturated, this film at least allows us to take a break from an actual Marvel film.Not good enough to call ""cookie cutter""...",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
22,15 February 2018,brankovranjkovic,4," Black Panther: The emperor isn't wearing any clothes!
",Marvel fantasy origin film. ,/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
23,10 March 2018,shawneofthedead,10," This may be Marvel's 18th film, but it feels like the studio is just getting started. Brave and brilliant, this superhero movie is like nothing you've ever seen before.
","Superhero movies never get a fair shake. There's always been an invisible - but undeniable - whiff of critical disdain attached to films revolving around people with superhuman abilities. More often than not, these films are viewed (and assessed) as popcorn entertainment: good fun, but not objectively good. Even the best examples of the genre are rarely, if ever, taken seriously by critics or award shows. But all that is set to change with Black Panther - a bold, brilliant blockbuster teeming with ideas, characters and messages that will make your soul take flight. For once, it's no exaggeration to say that you've never seen or experienced anything like this before.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
24,22 February 2018,bkoganbing,6," Wakanda
","Chadwick Boseman who played a pair of real live black icons and played them
well makes a reappearance as T'Changa whom we met in Captain American
Civil War. Jackie Robinson and Thurgood Marshall should only have had the
superpowers this guy has. Including a mysterious mineral that gives those who use it some real staying power. Kind of like kryptonite.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
25,22 March 2021,snoozejonc,8," What is love? Baby don't hurt me
",T'Challa ascends to the throne of Wakanda and takes the mantle of Black Panther.,/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
26,1 March 2018,ajj_sin,4," Why are there so many positive reviews of this movie ?
","I watched the movie last night. I have not written a review for a long time but i just wanted to help out my friends here who might be misguided by all the positive reviews here. I love all Marvel movies, they are not Oscar winners but my expectation is to be entertained and the most important ingredients have been
",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
27,16 February 2018,stangpt-72073,1," Most undeservingly overhyped movie of all time??
","Subpar to say the least. Political partisanship has now cemented its ugly head into almost every movie being delivered for mass consumption. Most moviegoers such as myself take in a flick to escape today's overt political nonsense and everybody's got an agenda world we live in........even if only for a couple hours. Forget about it. Not going to happen. For me there is so much effort to preach (as that's what it is) a particular political viewpoint that it totally interferes with story and character development. Because of this I found Black Panther almost unbearable and struggled to make it to the end. Besides that, technically the CGI was wayyyy off and character development severely compromised. Just awful. Possibly the most undeservingly overhyped movie of all time.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
28,9 February 2019,blanbrn,6," A film of action, hype, and inner family and country conflict.
","Really don't watch much of ""Marvel"" stuff, more of a ""D.C."" guy still checked out the hyped and ever grossing ""Black Panther"" and the film entertained and was filled with some drama, still it wasn't one of my favorite hero films. After the death of the king young T' Challa(Chadwick Boseman) is faced with the test of putting his country and family first against the world. His own nation is high tech and as the new king fractions of family and war with sibling rival make this film somewhat of an interesting drama with a good turn from Michael B. Jordan. Overall an okay film with special effects and good action fight scenes that involve CGI also.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
29,17 February 2018,srawrats,6," I like Black Panther, but I didn't like this movie.
","I really had high expectations going in, maybe too high, but at some point I thought the Black Panther was in the Fast and the Furious and then some typical heist movie. OK, I'm being harsh and I didn't hate it, just didn't like it, kinda blah. And all the talk about Marvels first black superhero, but as far as movies go lets not forget Blade. I have seen Blade a few times, and I think I like it better, a little bloody, but I liked Snipes in that role, he nailed it. You know what, maybe I'm just suddenly tired of these current Hollywood blockbusters.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
